iter	RMSE
1667	33924.89896
1668	33916.44851
1669	33909.14572
1670	33900.48795
1671	33893.73319
1672	33887.2818
1673	33879.13507
1674	33872.7427
1675	33866.30718
1676	33860.3062
1677	33852.32742
1678	33844.14385
1679	33835.37333
1680	33826.8839
1681	33819.61346
1682	33812.10055
1683	33806.24546
1684	33796.86403
1685	33787.2968
1686	33781.27224
1687	33775.92528
1688	33769.96301
1689	33763.52729
1690	33755.27807
1691	33744.66985
1692	33736.39308
1693	33728.0883
1694	33720.00962
1695	33713.32014
1696	33706.59332
1697	33700.55733
1698	33693.3188
1699	33686.22693
1700	33676.50625
1701	33671.61325
1702	33666.4615
1703	33661.37849
1704	33654.00808
1705	33646.1035
1706	33639.89015
1707	33631.70086
1708	33623.89002
1709	33617.69486
1710	33612.05758
1711	33605.80053
1712	33598.79603
1713	33591.48917
1714	33585.8787
1715	33579.05765
1716	33569.96506
1717	33561.77644
1718	33554.80007
1719	33549.5098
1720	33541.25054
1721	33535.65602
1722	33528.83161
1723	33521.99873
1724	33515.38789
1725	33508.74269
1726	33501.8192
1727	33493.99406
1728	33488.95235
1729	33482.16423
1730	33475.62292
1731	33469.53053
1732	33461.92802
1733	33453.36418
1734	33448.03542
1735	33442.13425
1736	33436.3997
1737	33428.33237
1738	33422.77636
1739	33416.16173
1740	33411.31194
1741	33403.97268
1742	33397.07089
1743	33389.6116
1744	33381.03975
1745	33374.21655
1746	33368.07532
1747	33361.55208
1748	33357.28935
1749	33348.99879
1750	33341.23175
1751	33334.41108
1752	33326.84073
1753	33319.51028
1754	33313.71432
1755	33305.68768
1756	33299.62292
1757	33293.66746
1758	33283.63271
1759	33277.01648
1760	33269.5555
1761	33265.51147
1762	33259.53085
1763	33252.90803
1764	33246.81156
1765	33241.2522
1766	33234.05502
1767	33225.1579
1768	33217.05313
1769	33209.65559
1770	33204.46594
1771	33199.15047
1772	33193.20945
1773	33188.13166
1774	33182.08118
1775	33173.42361
1776	33169.04074
1777	33162.68542
1778	33155.89472
1779	33149.78268
1780	33143.72614
1781	33135.04565
1782	33130.36601
1783	33122.52736
1784	33116.70001
1785	33108.33162
1786	33097.91262
1787	33091.37505
1788	33085.44534
1789	33079.25457
1790	33071.74565
1791	33065.25014
1792	33059.12229
1793	33053.57061
1794	33046.73871
1795	33040.21651
1796	33033.26735
1797	33025.74587
1798	33017.9721
1799	33011.48779
1800	33002.90698
1801	32993.33203
1802	32985.90304
1803	32978.66748
1804	32972.46442
1805	32965.93044
1806	32959.41344
1807	32952.22355
1808	32942.01763
1809	32936.80963
1810	32928.18472
1811	32920.13137
1812	32915.37848
1813	32908.71266
1814	32901.11763
1815	32896.45431
1816	32890.48199
1817	32884.07198
1818	32875.66592
1819	32868.51686
1820	32860.41609
1821	32853.77451
1822	32848.16151
1823	32842.8553
1824	32831.99085
1825	32826.75226
1826	32820.83183
1827	32816.33869
1828	32806.88494
1829	32798.24461
1830	32792.23931
1831	32787.05163
1832	32781.24917
1833	32774.08878
1834	32768.73455
1835	32759.35237
1836	32751.4495
1837	32744.60321
1838	32736.77998
1839	32730.74721
1840	32723.20375
1841	32717.68516
1842	32712.25134
1843	32706.58469
1844	32700.88119
1845	32695.0728
1846	32690.1464
1847	32684.70334
1848	32678.34513
1849	32674.79749
1850	32668.88086
1851	32662.03632
1852	32656.46066
1853	32650.09306
1854	32642.21466
1855	32636.78328
1856	32627.73995
1857	32621.12476
1858	32614.12698
1859	32609.05636
1860	32599.82099
1861	32592.68594
1862	32586.28612
1863	32580.84671
1864	32573.42798
1865	32567.15935
1866	32560.41324
1867	32555.1083
1868	32549.45609
1869	32544.10127
1870	32538.01672
1871	32531.6165
1872	32526.5467
1873	32519.31859
1874	32513.94882
1875	32505.82528
1876	32500.17329
1877	32492.4418
1878	32482.75437
1879	32477.0511
1880	32472.34629
1881	32466.42173
1882	32455.9247
1883	32451.96775
1884	32443.81937
1885	32435.95407
1886	32428.77985
1887	32423.55436
1888	32414.86057
1889	32408.10863
1890	32401.96328
1891	32394.86588
1892	32386.66704
1893	32381.05035
1894	32375.58898
1895	32367.15437
1896	32358.82017
1897	32352.65762
1898	32346.38052
1899	32340.39156
1900	32333.21844
1901	32325.90958
1902	32321.03291
1903	32312.44229
1904	32305.48097
1905	32298.31085
1906	32292.21536
1907	32286.83335
1908	32280.2776
1909	32271.86604
1910	32264.84499
1911	32258.42839
1912	32252.01931
1913	32247.00692
1914	32242.28059
1915	32235.33934
1916	32228.82526
1917	32222.32899
1918	32215.21029
1919	32208.66381
1920	32202.0725
1921	32196.43464
1922	32189.80267
1923	32183.80487
1924	32176.20078
1925	32169.7714
1926	32163.90849
1927	32156.96661
1928	32149.02553
1929	32142.75768
1930	32136.19921
1931	32129.74422
1932	32122.44679
1933	32117.30584
1934	32108.49896
1935	32103.23566
1936	32095.28545
1937	32088.09688
1938	32083.11186
1939	32079.26372
1940	32073.27246
1941	32064.60701
1942	32059.30936
1943	32053.68049
1944	32048.42869
1945	32044.13852
1946	32037.54709
1947	32031.40559
1948	32026.10511
1949	32020.85251
1950	32011.98176
1951	32005.79002
1952	32000.99367
1953	31994.46985
1954	31985.95405
1955	31979.80024
1956	31974.10515
1957	31968.94452
1958	31963.84905
1959	31958.85422
1960	31952.51286
1961	31947.54747
1962	31937.96528
1963	31934.26461
1964	31928.12111
1965	31923.86088
1966	31917.86204
1967	31912.9676
1968	31907.75463
1969	31902.2542
1970	31897.42001
1971	31890.54827
1972	31885.38818
1973	31879.00982
1974	31874.4554
1975	31867.68197
1976	31861.19136
1977	31856.59666
1978	31850.21524
1979	31842.46266
1980	31835.52365
1981	31827.19443
1982	31819.76085
1983	31813.26089
1984	31804.81931
1985	31798.81065
1986	31793.73804
1987	31787.16196
1988	31778.40777
1989	31772.30861
1990	31766.58241
1991	31757.77353
1992	31751.17835
1993	31745.32541
1994	31739.36522
1995	31731.65103
1996	31724.50197
1997	31717.96285
1998	31710.00924
1999	31704.07834
2000	31697.77672
2001	31691.48629
2002	31685.22123
2003	31679.17298
2004	31673.81501
2005	31666.63074
2006	31660.58974
2007	31654.48939
2008	31646.16785
2009	31639.61584
2010	31632.81682
2011	31628.13755
2012	31621.50519
2013	31617.30086
2014	31610.97575
2015	31604.30397
2016	31598.03843
2017	31592.73973
2018	31585.29863
2019	31578.85352
2020	31570.14265
2021	31565.41349
2022	31558.72617
2023	31553.37004
2024	31547.1862
2025	31540.89124
2026	31537.18792
2027	31528.88522
2028	31523.19506
2029	31516.40833
2030	31508.48398
2031	31501.97226
2032	31497.56543
2033	31491.16376
2034	31484.06468
2035	31476.25706
2036	31470.52851
2037	31465.32946
2038	31459.11045
2039	31454.44353
2040	31448.09734
2041	31441.41732
2042	31435.00654
2043	31429.05389
2044	31422.95705
2045	31415.26987
2046	31407.6352
2047	31401.1549
2048	31394.19261
2049	31388.45762
2050	31381.44999
2051	31374.21797
2052	31369.87233
2053	31363.11965
2054	31355.92329
2055	31349.68442
2056	31344.86272
2057	31340.14707
2058	31332.87942
2059	31327.27382
2060	31321.38921
2061	31314.46008
2062	31309.06987
2063	31304.53008
2064	31298.89058
2065	31293.27676
2066	31287.09611
2067	31279.62133
2068	31274.47957
2069	31268.08859
2070	31259.82505
2071	31255.36912
2072	31249.79321
2073	31243.66039
2074	31238.36114
2075	31232.87935
2076	31226.3695
2077	31220.97219
2078	31215.29491
2079	31209.05829
2080	31201.49809
2081	31196.14483
2082	31189.54059
2083	31182.65419
2084	31176.4028
2085	31170.63007
2086	31165.78186
2087	31159.31556
2088	31153.29569
2089	31146.17025
2090	31140.70651
2091	31134.90064
2092	31129.4385
2093	31123.14265
2094	31117.26115
2095	31110.83479
2096	31105.91471
2097	31098.33599
2098	31090.59083
2099	31083.56234
2100	31078.12784
2101	31071.40406
2102	31065.18631
2103	31058.3006
2104	31054.30592
2105	31047.7978
2106	31040.57461
2107	31033.49498
2108	31027.60984
2109	31020.46944
2110	31016.45716
2111	31009.42575
2112	31002.37695
2113	30997.65667
2114	30993.08524
2115	30985.73288
2116	30981.1449
2117	30975.19589
2118	30970.71442
2119	30964.7943
2120	30957.32646
2121	30949.9627
2122	30944.93204
2123	30937.92634
2124	30931.21839
2125	30926.5321
2126	30921.25286
2127	30913.70816
2128	30906.13973
2129	30901.08674
2130	30896.34817
2131	30892.12665
2132	30885.22328
2133	30879.88621
2134	30872.7473
2135	30867.78419
2136	30861.70823
2137	30855.86638
2138	30849.7471
2139	30844.58867
2140	30839.41121
2141	30833.58867
2142	30828.10667
2143	30822.22209
2144	30814.13011
2145	30808.85543
2146	30803.10395
2147	30798.55043
2148	30793.86481
2149	30788.45018
2150	30781.12364
2151	30774.99416
2152	30769.95753
2153	30763.90448
2154	30757.22178
2155	30752.32445
2156	30748.0465
2157	30743.04396
2158	30738.66538
2159	30733.52112
2160	30727.69023
2161	30722.07441
2162	30716.12777
2163	30710.84909
2164	30706.81168
2165	30699.86795
2166	30695.60763
2167	30688.26256
2168	30682.09445
2169	30677.41352
2170	30671.01051
2171	30667.47686
2172	30660.29401
2173	30656.66144
2174	30651.5201
2175	30645.78501
2176	30639.16885
2177	30633.19527
2178	30629.98896
2179	30624.39703
2180	30619.59796
2181	30614.00728
2182	30605.67985
2183	30599.55603
2184	30593.01
2185	30587.64335
2186	30581.75878
2187	30575.49427
2188	30568.63267
2189	30561.85815
2190	30557.50725
2191	30552.38556
2192	30546.60022
2193	30541.72354
2194	30537.14985
2195	30531.84564
2196	30527.66488
2197	30522.68505
2198	30517.53011
2199	30510.79619
2200	30505.56502
2201	30500.89199
2202	30494.9031
2203	30488.63013
2204	30482.4681
2205	30477.88365
2206	30473.04876
2207	30467.34052
2208	30461.90242
2209	30454.4873
2210	30448.50493
2211	30443.45694
2212	30438.21195
2213	30432.75084
2214	30426.02286
2215	30420.87866
2216	30416.67987
2217	30410.47338
2218	30402.47809
2219	30397.02097
2220	30390.60657
2221	30384.7415
2222	30378.75636
2223	30375.02561
2224	30369.85499
2225	30364.63358
2226	30357.77456
2227	30352.36468
2228	30347.43697
2229	30343.34723
2230	30338.43079
2231	30331.70529
2232	30326.43302
2233	30321.29632
2234	30317.43269
2235	30311.15436
2236	30305.09707
2237	30301.42594
2238	30295.91262
2239	30289.8484
2240	30284.77275
2241	30280.45847
2242	30274.30203
2243	30267.16441
2244	30262.69784
2245	30256.93338
2246	30249.51753
2247	30244.37505
2248	30237.46268
2249	30232.75046
2250	30227.55497
2251	30220.82025
2252	30213.96008
2253	30208.4852
2254	30202.45405
2255	30197.37393
2256	30193.40971
2257	30188.71995
2258	30182.64922
2259	30176.92343
2260	30169.45356
2261	30162.83163
2262	30157.17298
2263	30152.74126
2264	30145.47398
2265	30139.85055
2266	30135.89702
2267	30131.02395
2268	30126.84823
2269	30120.79706
2270	30115.33311
2271	30108.99903
2272	30103.97384
2273	30099.0707
2274	30093.01002
2275	30087.55457
2276	30081.06559
2277	30074.8925
2278	30066.8013
2279	30060.7862
2280	30055.39696
2281	30049.3638
2282	30043.85641
2283	30039.47997
2284	30034.9948
2285	30029.00753
2286	30023.34045
2287	30017.28685
2288	30011.24183
2289	30005.27531
2290	29999.80823
2291	29994.09509
2292	29988.46814
2293	29982.38504
2294	29978.06503
2295	29971.77021
2296	29964.82257
2297	29958.20479
2298	29953.87673
2299	29950.03165
2300	29944.02236
2301	29938.62842
2302	29932.24609
2303	29925.73294
2304	29920.54984
2305	29916.13726
2306	29911.77519
2307	29905.51874
2308	29898.59005
2309	29889.8597
2310	29883.77786
2311	29879.12417
2312	29873.25813
2313	29868.73096
2314	29862.08529
2315	29856.86053
2316	29851.85679
2317	29846.71295
2318	29842.02168
2319	29836.69999
2320	29832.73134
2321	29827.25279
2322	29822.02636
2323	29817.14971
2324	29811.9135
2325	29806.65852
2326	29799.78867
2327	29793.41461
2328	29787.51586
2329	29782.81716
2330	29775.54007
2331	29770.43123
2332	29763.0057
2333	29758.59559
2334	29753.69329
2335	29749.40603
2336	29745.31844
2337	29738.85507
2338	29732.42398
2339	29728.14359
2340	29723.78009
2341	29715.8781
2342	29710.69282
2343	29704.05245
2344	29697.65502
2345	29690.91188
2346	29686.0171
2347	29680.92064
2348	29676.73184
2349	29671.83435
2350	29667.10423
2351	29663.10995
2352	29658.55216
2353	29653.19287
2354	29646.4384
2355	29638.90771
2356	29632.79465
2357	29627.57739
2358	29621.15368
2359	29616.15769
2360	29609.10051
2361	29602.44446
2362	29597.33819
2363	29593.44123
2364	29586.99438
2365	29581.56956
2366	29577.75758
2367	29569.84143
2368	29563.91832
2369	29559.70337
2370	29553.40405
2371	29548.10894
2372	29542.89209
2373	29537.4163
2374	29533.39436
2375	29527.75675
2376	29521.67282
2377	29515.4603
2378	29510.84866
2379	29505.30984
2380	29501.17268
2381	29495.16541
2382	29488.89483
2383	29484.20279
2384	29480.2329
2385	29473.18179
2386	29465.99094
2387	29461.83534
2388	29455.66839
2389	29450.76951
2390	29443.43874
2391	29437.47067
2392	29432.0037
2393	29426.94013
2394	29421.46169
2395	29415.73171
2396	29410.68846
2397	29405.44786
2398	29399.23456
2399	29393.10016
2400	29388.47249
2401	29381.13309
2402	29374.73466
2403	29369.36354
2404	29364.84857
2405	29359.54663
2406	29353.70767
2407	29350.42073
2408	29345.44151
2409	29339.33224
2410	29333.38316
2411	29327.33058
2412	29322.27464
2413	29316.24283
2414	29309.52202
2415	29304.09507
2416	29297.11334
2417	29292.10408
2418	29287.28327
2419	29283.24589
2420	29279.04457
2421	29271.6488
2422	29266.05219
2423	29260.03966
2424	29254.94826
2425	29250.69943
2426	29245.28237
2427	29237.98929
2428	29232.30062
2429	29226.26982
2430	29221.4008
2431	29216.15792
2432	29210.37689
2433	29204.20166
2434	29196.63
2435	29192.42056
2436	29185.65975
2437	29181.2665
2438	29176.46681
2439	29173.00725
2440	29167.89711
2441	29162.21161
2442	29155.53087
2443	29151.38235
2444	29144.12291
2445	29138.31144
2446	29132.39932
2447	29129.00889
2448	29123.43741
2449	29117.96928
2450	29113.65095
2451	29110.13666
2452	29105.85931
2453	29099.19154
2454	29092.97091
2455	29088.88837
2456	29083.97204
2457	29076.86519
2458	29072.37317
2459	29066.87571
2460	29061.32931
2461	29056.88167
2462	29050.66042
2463	29045.89324
2464	29040.65437
2465	29035.84399
2466	29029.24078
2467	29023.85131
2468	29017.28704
2469	29013.55275
2470	29007.91236
2471	29004.29623
2472	28996.80758
2473	28990.65828
2474	28984.43369
2475	28978.23538
2476	28973.98457
2477	28968.70293
2478	28963.49812
2479	28957.67786
2480	28952.22979
2481	28949.4272
2482	28944.18566
2483	28939.18201
2484	28934.92386
2485	28930.14576
2486	28923.56979
2487	28918.28512
2488	28912.52328
2489	28907.42107
2490	28901.44661
2491	28893.94548
2492	28888.497
2493	28883.80762
2494	28879.69088
2495	28871.655
2496	28866.64664
2497	28859.42273
2498	28855.60003
2499	28850.70335
2500	28846.38978
2501	28841.70509
2502	28835.88398
2503	28830.68394
2504	28824.8124
2505	28820.36972
2506	28814.8113
2507	28809.42026
2508	28805.54658
2509	28800.94401
2510	28795.49479
2511	28791.01559
2512	28786.37459
2513	28782.57278
2514	28777.0332
2515	28773.48663
2516	28768.53354
2517	28761.25615
2518	28756.89368
2519	28750.92539
2520	28744.29278
2521	28738.53541
2522	28734.81871
2523	28731.09077
2524	28726.8057
2525	28720.68768
2526	28716.62713
2527	28712.72417
2528	28708.63041
2529	28703.84434
2530	28699.28163
2531	28692.67108
2532	28686.46472
2533	28680.789
2534	28676.62056
2535	28672.07825
2536	28668.24858
2537	28663.98854
2538	28658.96032
2539	28653.3874
2540	28649.28812
2541	28642.91591
2542	28638.47002
2543	28632.55216
2544	28627.82484
2545	28622.18977
2546	28616.92473
2547	28610.49852
2548	28603.68652
2549	28598.77745
2550	28593.00567
2551	28588.52006
2552	28583.62149
2553	28577.97652
2554	28572.88359
2555	28568.19627
2556	28561.887
2557	28555.6929
2558	28549.4628
2559	28543.2277
2560	28537.68713
2561	28531.87114
2562	28525.80055
2563	28520.56984
2564	28515.77562
2565	28512.20793
2566	28507.31785
2567	28502.05342
2568	28497.09579
2569	28492.2338
2570	28488.4688
2571	28483.84795
2572	28477.77494
2573	28473.52819
2574	28467.58711
2575	28462.79278
2576	28457.04757
2577	28453.5375
2578	28447.89942
2579	28441.0192
2580	28435.42822
2581	28430.33783
2582	28427.03934
2583	28421.56434
2584	28417.35885
2585	28412.15208
2586	28408.14828
2587	28403.68355
2588	28397.65443
2589	28393.66789
2590	28388.32655
2591	28384.29728
2592	28380.0594
2593	28375.77777
2594	28370.22358
2595	28363.85047
2596	28359.61059
2597	28354.93551
2598	28349.1935
2599	28343.99537
2600	28339.70368
2601	28335.07229
2602	28327.87524
2603	28321.05865
2604	28315.17604
2605	28307.67473
2606	28301.11376
2607	28295.24435
2608	28289.98676
2609	28284.5778
2610	28279.7582
2611	28275.48088
2612	28269.31144
2613	28264.56706
2614	28259.49456
2615	28253.33928
2616	28248.68428
2617	28242.67386
2618	28236.44547
2619	28231.05037
2620	28225.62904
2621	28218.65935
2622	28214.12243
2623	28209.34227
2624	28204.29615
2625	28198.69374
2626	28193.79851
2627	28190.11037
2628	28183.80504
2629	28178.58245
2630	28174.06297
2631	28169.59158
2632	28165.4128
2633	28160.8134
2634	28155.2785
2635	28151.0857
2636	28145.25991
2637	28139.91576
2638	28135.4376
2639	28131.6485
2640	28125.88785
2641	28120.42693
2642	28114.85361
2643	28111.18519
2644	28106.05294
2645	28102.13818
2646	28097.61526
2647	28092.73949
2648	28088.08394
2649	28081.01748
2650	28077.00343
2651	28070.10107
2652	28065.10903
2653	28058.61024
2654	28053.36902
2655	28047.3906
2656	28042.48519
2657	28037.96291
2658	28033.94187
2659	28028.52091
2660	28023.43186
2661	28019.01778
2662	28012.93172
2663	28008.51591
2664	28004.79911
2665	27999.98883
2666	27994.92828
2667	27991.03747
2668	27987.7966
2669	27982.90484
2670	27977.51598
2671	27972.21727
2672	27966.17246
2673	27959.50226
2674	27954.69997
2675	27951.24953
2676	27945.8327
2677	27939.54526
2678	27934.16158
2679	27929.1767
2680	27924.3376
2681	27920.57003
2682	27915.15346
2683	27910.67501
2684	27906.29423
2685	27901.06146
2686	27896.27266
2687	27889.41695
2688	27884.65283
2689	27878.89588
2690	27874.71096
2691	27868.97562
2692	27864.98822
2693	27859.17645
2694	27854.85847
2695	27850.70711
2696	27845.97058
2697	27840.18863
2698	27835.37005
2699	27831.06136
2700	27823.92314
2701	27819.56457
2702	27816.15768
2703	27812.24644
2704	27806.5134
2705	27800.61677
2706	27796.12638
2707	27792.41802
2708	27788.83115
2709	27783.78983
2710	27779.58724
2711	27774.73983
2712	27769.25048
2713	27765.40111
2714	27759.68787
2715	27755.89056
2716	27751.60462
2717	27746.00824
2718	27742.30021
2719	27736.63854
2720	27732.91183
2721	27729.54766
2722	27723.89123
2723	27718.08436
2724	27711.96688
2725	27706.53644
2726	27701.69265
2727	27696.18712
2728	27692.15041
2729	27688.09353
2730	27682.72888
2731	27677.86116
2732	27671.70834
2733	27666.26075
2734	27662.10193
2735	27655.98176
2736	27650.92912
2737	27645.10241
2738	27640.59199
2739	27635.29136
2740	27630.49055
2741	27625.63304
2742	27620.23855
2743	27615.55872
2744	27610.1489
2745	27605.37428
2746	27600.14072
2747	27595.69516
2748	27591.14132
2749	27586.77918
2750	27581.80855
2751	27578.75815
2752	27573.6573
2753	27567.56235
2754	27561.5268
2755	27556.83628
2756	27552.97852
2757	27548.14724
2758	27543.98541
2759	27539.03347
2760	27535.87654
2761	27530.00543
2762	27526.62211
2763	27522.32471
2764	27517.82162
2765	27512.86296
2766	27510.1078
2767	27504.1536
2768	27498.41777
2769	27492.88986
2770	27487.9807
2771	27485.29269
2772	27480.44656
2773	27476.2796
2774	27470.83373
2775	27466.74461
2776	27463.12034
2777	27457.7388
2778	27452.96979
2779	27448.11734
2780	27442.95382
2781	27437.85046
2782	27434.8869
2783	27430.27049
2784	27426.68154
2785	27422.06266
2786	27417.46239
2787	27411.75268
2788	27407.4632
2789	27402.04926
2790	27398.11841
2791	27394.42437
2792	27389.81934
2793	27386.29205
2794	27381.81757
2795	27376.79228
2796	27371.71901
2797	27367.87306
2798	27362.16657
2799	27356.88196
2800	27351.16036
2801	27346.79301
2802	27341.61787
2803	27336.39009
2804	27330.73099
2805	27326.55213
2806	27321.74554
2807	27317.38703
2808	27312.33509
2809	27308.1444
2810	27303.35146
2811	27298.24679
2812	27294.79323
2813	27291.76632
2814	27286.03913
2815	27282.41643
2816	27275.97143
2817	27271.19493
2818	27264.62163
2819	27260.63686
2820	27256.99973
2821	27253.46849
2822	27248.11209
2823	27244.42187
2824	27239.52839
2825	27233.03554
2826	27227.77302
2827	27223.53911
2828	27219.62792
2829	27216.01696
2830	27212.05386
2831	27209.38546
2832	27205.16121
2833	27199.95373
2834	27195.38283
2835	27190.52297
2836	27185.20745
2837	27180.11558
2838	27174.5979
2839	27170.40001
2840	27163.71573
2841	27158.31465
2842	27153.59271
2843	27148.40265
2844	27144.63183
2845	27141.18125
2846	27137.05368
2847	27132.70489
2848	27128.20491
2849	27123.47259
2850	27118.68056
2851	27113.90403
2852	27110.64409
2853	27106.43678
2854	27100.28528
2855	27094.58476
2856	27089.756
2857	27085.16577
2858	27079.74479
2859	27074.33908
2860	27070.90073
2861	27066.45811
2862	27061.74277
2863	27057.65084
2864	27054.34177
2865	27050.83237
2866	27047.34081
2867	27042.30198
2868	27037.65363
2869	27032.87908
2870	27028.48581
2871	27024.69738
2872	27020.00732
2873	27015.33769
2874	27010.58288
2875	27005.22902
2876	27000.25824
2877	26997.08619
2878	26993.95787
2879	26989.00757
2880	26983.79808
2881	26979.02857
2882	26974.99819
2883	26970.85657
2884	26965.42486
2885	26960.22581
2886	26954.68768
2887	26950.02032
2888	26945.28362
2889	26940.77375
2890	26937.08911
2891	26933.15257
2892	26927.66219
2893	26922.95559
2894	26918.02029
2895	26913.80066
2896	26908.59685
2897	26902.69468
2898	26898.36742
2899	26893.8209
2900	26890.37206
2901	26886.91166
2902	26882.25915
2903	26876.09406
2904	26872.72179
2905	26869.71066
2906	26864.00606
2907	26859.96295
2908	26854.82886
2909	26850.22153
2910	26845.05357
2911	26840.59647
2912	26835.92737
2913	26831.49355
2914	26827.98543
2915	26822.90871
2916	26818.34867
2917	26813.95886
2918	26809.31875
2919	26805.4436
2920	26800.28215
2921	26795.98395
2922	26791.45422
2923	26787.18446
2924	26783.63754
2925	26778.44817
2926	26774.73915
2927	26770.35985
2928	26766.43891
2929	26761.35291
2930	26755.85569
2931	26752.07742
2932	26747.81324
2933	26743.41477
2934	26739.06662
2935	26734.51405
2936	26729.28576
2937	26724.40379
2938	26719.42013
2939	26715.84042
2940	26711.04541
2941	26706.55627
2942	26703.35133
2943	26698.8003
2944	26695.40134
2945	26690.33462
2946	26684.80397
2947	26680.91757
2948	26676.36052
2949	26673.2478
2950	26667.46968
2951	26664.12164
2952	26658.96998
2953	26654.71268
2954	26651.79768
2955	26646.93924
2956	26643.75014
2957	26640.46842
2958	26635.79165
2959	26630.26494
2960	26626.3114
2961	26622.52517
2962	26619.7849
2963	26614.04527
2964	26608.83798
2965	26606.11492
2966	26603.51878
2967	26600.0517
2968	26594.85258
2969	26589.54176
2970	26585.9288
2971	26580.64258
2972	26574.69565
2973	26570.07937
2974	26566.65482
2975	26561.7162
2976	26557.22312
2977	26553.65606
2978	26549.82938
2979	26547.22853
2980	26542.85826
2981	26538.81153
2982	26533.17522
2983	26529.33008
2984	26526.74181
2985	26522.34573
2986	26517.01056
2987	26512.81205
2988	26508.82842
2989	26504.90567
2990	26500.92554
2991	26494.4967
2992	26489.8481
2993	26486.5375
2994	26481.76204
2995	26476.62341
2996	26472.18436
2997	26468.22412
2998	26463.3452
2999	26459.75515
